year,month,day,hour,minute,second,pulse,spo2
2025,1,6,15,24,0,500,500
2025,1,6,15,24,4,500,500
2025,1,6,15,24,8,500,500
2025,1,6,15,24,12,87,96
2025,1,6,15,24,16,87,96
2025,1,6,15,24,20,87,96
2025,1,6,15,24,24,90,97
2025,1,6,15,24,28,89,96
2025,1,6,15,24,32,85,96
2025,1,6,15,24,36,78,95
2025,1,6,15,24,40,84,95
2025,1,6,15,24,44,87,96
2025,1,6,15,24,48,87,98
2025,1,6,15,24,52,87,97
2025,1,6,15,24,56,90,97
2025,1,6,15,25,0,91,98
2025,1,6,15,25,4,94,98
2025,1,6,15,25,8,91,98
2025,1,6,15,25,12,91,97
2025,1,6,15,25,16,88,97
2025,1,6,15,25,20,82,98
2025,1,6,15,25,24,84,98
2025,1,6,15,25,28,83,98
2025,1,6,15,25,32,83,97
2025,1,6,15,25,36,83,98
2025,1,6,15,25,40,85,97
2025,1,6,15,25,44,84,97
2025,1,6,15,25,48,86,97
2025,1,6,15,25,52,85,98
2025,1,6,15,25,56,86,98
2025,1,6,15,26,0,85,97
2025,1,6,15,26,4,87,96
2025,1,6,15,26,8,82,96
2025,1,6,15,26,12,82,97
2025,1,6,15,26,16,85,98
2025,1,6,15,26,20,87,97
2025,1,6,15,26,24,87,96
2025,1,6,15,26,28,85,97
2025,1,6,15,26,32,82,97
2025,1,6,15,26,36,87,98
2025,1,6,15,26,40,87,97
2025,1,6,15,26,44,82,97
2025,1,6,15,26,48,80,97
2025,1,6,15,26,52,79,96
2025,1,6,15,26,56,80,96
2025,1,6,15,27,0,81,97
2025,1,6,15,27,4,80,97
2025,1,6,15,27,8,81,97
2025,1,6,15,27,12,87,97
2025,1,6,15,27,16,89,97
2025,1,6,15,27,20,87,97
2025,1,6,15,27,24,90,97
2025,1,6,15,27,28,87,96
2025,1,6,15,27,32,85,97
2025,1,6,15,27,36,85,96
2025,1,6,15,27,40,90,96
2025,1,6,15,27,44,86,96
2025,1,6,15,27,48,80,96
2025,1,6,15,27,52,84,98
2025,1,6,15,27,56,85,95
2025,1,6,15,28,0,86,93
2025,1,6,15,28,4,82,96
2025,1,6,15,28,8,82,96
2025,1,6,15,28,12,85,97
2025,1,6,15,28,16,84,98
2025,1,6,15,28,20,90,97
2025,1,6,15,28,24,90,97
2025,1,6,15,28,28,92,97
2025,1,6,15,28,32,89,97
2025,1,6,15,28,36,89,98
2025,1,6,15,28,40,89,98
2025,1,6,15,28,44,90,98
2025,1,6,15,28,48,87,98
2025,1,6,15,28,52,86,98
