year,month,day,hour,minute,second,pulse,spo2
2024,7,31,14,35,31,500,500
2024,7,31,14,35,35,500,500
2024,7,31,14,35,39,105,98
2024,7,31,14,35,43,111,99
2024,7,31,14,35,47,100,99
2024,7,31,14,35,51,99,99
2024,7,31,14,35,55,100,99
2024,7,31,14,35,59,103,99
2024,7,31,14,36,3,97,99
2024,7,31,14,36,7,101,99
2024,7,31,14,36,11,96,99
2024,7,31,14,36,15,96,99
2024,7,31,14,36,19,97,99
2024,7,31,14,36,23,98,99
2024,7,31,14,36,27,99,99
2024,7,31,14,36,31,98,99
2024,7,31,14,36,35,111,99
2024,7,31,14,36,39,113,98
2024,7,31,14,36,43,108,98
2024,7,31,14,36,47,111,99
2024,7,31,14,36,51,106,98
2024,7,31,14,36,55,112,99
2024,7,31,14,36,59,111,98
2024,7,31,14,37,3,106,98
2024,7,31,14,37,7,102,98
2024,7,31,14,37,11,109,99
2024,7,31,14,37,15,105,98
2024,7,31,14,37,19,99,99
2024,7,31,14,37,23,102,99
2024,7,31,14,37,27,108,99
2024,7,31,14,37,31,107,98
2024,7,31,14,37,35,101,98
2024,7,31,14,37,39,102,98
2024,7,31,14,37,43,106,99
2024,7,31,14,37,47,103,99
2024,7,31,14,37,51,111,99
2024,7,31,14,37,55,105,98
2024,7,31,14,37,59,101,98
2024,7,31,14,38,3,101,99
2024,7,31,14,38,7,104,99
2024,7,31,14,38,11,98,99
2024,7,31,14,38,15,101,99
2024,7,31,14,38,19,99,99
2024,7,31,14,38,23,99,99
2024,7,31,14,38,27,98,99
2024,7,31,14,38,31,102,99
2024,7,31,14,38,35,96,98
2024,7,31,14,38,39,95,99
2024,7,31,14,38,43,93,99
2024,7,31,14,38,47,94,99
2024,7,31,14,38,51,108,99
2024,7,31,14,38,55,111,99
2024,7,31,14,38,59,106,99
2024,7,31,14,39,3,112,99
2024,7,31,14,39,7,105,99
2024,7,31,14,39,11,112,99
2024,7,31,14,39,15,105,99
2024,7,31,14,39,19,105,98
2024,7,31,14,39,23,110,99
2024,7,31,14,39,27,102,99
2024,7,31,14,39,31,102,99
2024,7,31,14,39,35,109,99
2024,7,31,14,39,39,105,99
2024,7,31,14,39,43,102,99
2024,7,31,14,39,47,103,99
2024,7,31,14,39,51,104,99
2024,7,31,14,39,55,100,99
2024,7,31,14,39,59,104,99
2024,7,31,14,40,3,96,99
2024,7,31,14,40,7,96,99
2024,7,31,14,40,11,109,99
2024,7,31,14,40,15,103,99
2024,7,31,14,40,19,100,98
2024,7,31,14,40,23,107,99
2024,7,31,14,40,27,96,98
2024,7,31,14,40,31,94,99
2024,7,31,14,40,35,98,99
2024,7,31,14,40,39,95,99
2024,7,31,14,40,43,100,99
2024,7,31,14,40,47,102,99
2024,7,31,14,40,51,108,99
2024,7,31,14,40,55,103,99
2024,7,31,14,40,59,99,99
2024,7,31,14,41,3,105,99
2024,7,31,14,41,7,108,99
2024,7,31,14,41,11,101,99
2024,7,31,14,41,15,103,99
2024,7,31,14,41,19,96,99
2024,7,31,14,41,23,95,99
2024,7,31,14,41,27,104,99
2024,7,31,14,41,31,110,99
2024,7,31,14,41,35,105,99
2024,7,31,14,41,39,101,99
2024,7,31,14,41,43,100,99
2024,7,31,14,41,47,97,99
2024,7,31,14,41,51,100,99
2024,7,31,14,41,55,105,99
2024,7,31,14,41,59,99,99
2024,7,31,14,42,3,99,99
2024,7,31,14,42,7,110,99
2024,7,31,14,42,11,107,99
2024,7,31,14,42,15,102,99
2024,7,31,14,42,19,103,99
2024,7,31,14,42,23,101,99
2024,7,31,14,42,27,108,99
2024,7,31,14,42,31,102,99
2024,7,31,14,42,35,107,99
2024,7,31,14,42,39,104,99
2024,7,31,14,42,43,107,99
2024,7,31,14,42,47,101,99
2024,7,31,14,42,51,105,98
2024,7,31,14,42,55,104,99
2024,7,31,14,42,59,101,99
2024,7,31,14,43,3,108,99
2024,7,31,14,43,7,103,99
2024,7,31,14,43,11,110,99
2024,7,31,14,43,15,99,99
2024,7,31,14,43,19,99,99
2024,7,31,14,43,23,107,99
2024,7,31,14,43,27,109,99
2024,7,31,14,43,31,100,99
2024,7,31,14,43,35,101,99
2024,7,31,14,43,39,102,99
2024,7,31,14,43,43,107,100
