year,month,day,hour,minute,second,pulse,spo2
2025,1,17,16,10,20,500,500
2025,1,17,16,10,24,500,500
2025,1,17,16,10,28,500,500
2025,1,17,16,10,32,500,500
2025,1,17,16,10,36,500,500
2025,1,17,16,10,40,500,500
2025,1,17,16,10,44,500,500
2025,1,17,16,10,48,500,500
2025,1,17,16,10,52,500,500
2025,1,17,16,10,56,500,500
2025,1,17,16,11,0,500,500
2025,1,17,16,11,4,500,500
2025,1,17,16,11,8,128,47
2025,1,17,16,11,12,500,500
2025,1,17,16,11,16,500,500
2025,1,17,16,11,20,500,500
2025,1,17,16,11,24,500,500
2025,1,17,16,11,28,500,500
2025,1,17,16,11,32,500,500
2025,1,17,16,11,36,500,500
2025,1,17,16,11,40,500,500
2025,1,17,16,11,44,500,500
2025,1,17,16,11,48,500,500
2025,1,17,16,11,52,500,500
2025,1,17,16,11,56,500,500
2025,1,17,16,12,0,500,500
2025,1,17,16,12,4,120,96
2025,1,17,16,12,8,120,96
2025,1,17,16,12,12,122,97
2025,1,17,16,12,16,128,97
2025,1,17,16,12,20,127,97
2025,1,17,16,12,24,126,98
2025,1,17,16,12,28,123,98
2025,1,17,16,12,32,122,98
2025,1,17,16,12,36,123,98
2025,1,17,16,12,40,125,97
2025,1,17,16,12,44,127,98
2025,1,17,16,12,48,131,98
2025,1,17,16,12,52,131,98
2025,1,17,16,12,56,129,98
2025,1,17,16,13,0,127,98
2025,1,17,16,13,4,123,98
2025,1,17,16,13,8,122,98
2025,1,17,16,13,12,122,98
2025,1,17,16,13,16,122,98
2025,1,17,16,13,20,124,97
2025,1,17,16,13,24,122,97
2025,1,17,16,13,28,121,97
2025,1,17,16,13,32,121,97
2025,1,17,16,13,36,122,97
2025,1,17,16,13,40,123,96
2025,1,17,16,13,44,125,97
2025,1,17,16,13,48,124,97
2025,1,17,16,13,52,124,97
2025,1,17,16,13,56,124,97
2025,1,17,16,14,0,123,97
2025,1,17,16,14,4,121,96
2025,1,17,16,14,8,125,96
2025,1,17,16,14,12,132,97
2025,1,17,16,14,16,132,96
2025,1,17,16,14,20,131,96
2025,1,17,16,14,24,129,97
2025,1,17,16,14,28,130,98
2025,1,17,16,14,32,129,97
2025,1,17,16,14,36,135,97
2025,1,17,16,14,40,136,97
2025,1,17,16,14,44,131,97
2025,1,17,16,14,48,131,97
2025,1,17,16,14,52,128,97
2025,1,17,16,14,56,123,98
2025,1,17,16,15,0,119,97
2025,1,17,16,15,4,117,97
2025,1,17,16,15,8,120,97
2025,1,17,16,15,12,124,97
2025,1,17,16,15,16,122,97
2025,1,17,16,15,20,127,97
2025,1,17,16,15,24,128,98
2025,1,17,16,15,28,127,98
2025,1,17,16,15,32,129,97
2025,1,17,16,15,36,132,97
2025,1,17,16,15,40,132,97
2025,1,17,16,15,44,130,98
2025,1,17,16,15,48,130,98
2025,1,17,16,15,52,127,98
2025,1,17,16,15,56,126,98
2025,1,17,16,16,0,127,98
2025,1,17,16,16,4,126,98
2025,1,17,16,16,8,124,98
2025,1,17,16,16,12,123,97
2025,1,17,16,16,16,120,97
2025,1,17,16,16,20,120,97
2025,1,17,16,16,24,120,97
2025,1,17,16,16,28,127,97
2025,1,17,16,16,32,128,97
2025,1,17,16,16,36,128,97
2025,1,17,16,16,40,131,97
2025,1,17,16,16,44,129,97
2025,1,17,16,16,48,129,97
2025,1,17,16,16,52,128,97
2025,1,17,16,16,56,132,98
2025,1,17,16,17,0,133,97
2025,1,17,16,17,4,134,98
2025,1,17,16,17,8,126,98
2025,1,17,16,17,12,122,98
2025,1,17,16,17,16,122,98
2025,1,17,16,17,20,130,97
2025,1,17,16,17,24,132,97
2025,1,17,16,17,28,133,96
2025,1,17,16,17,32,132,96
2025,1,17,16,17,36,131,96
2025,1,17,16,17,40,130,98
2025,1,17,16,17,44,129,98
2025,1,17,16,17,48,126,98
2025,1,17,16,17,52,125,98
2025,1,17,16,17,56,127,98
2025,1,17,16,18,0,127,98
2025,1,17,16,18,4,131,98
2025,1,17,16,18,8,131,98
2025,1,17,16,18,12,134,98
2025,1,17,16,18,16,136,98
2025,1,17,16,18,20,135,99
2025,1,17,16,18,24,135,98
2025,1,17,16,18,28,138,98
2025,1,17,16,18,32,132,98
2025,1,17,16,18,36,127,98
2025,1,17,16,18,40,123,98
2025,1,17,16,18,44,125,98
2025,1,17,16,18,48,124,98
2025,1,17,16,18,52,122,98
2025,1,17,16,18,56,122,98
2025,1,17,16,19,0,118,98
2025,1,17,16,19,4,124,98
2025,1,17,16,19,8,128,98
2025,1,17,16,19,12,129,98
2025,1,17,16,19,16,122,98
2025,1,17,16,19,20,119,97
2025,1,17,16,19,24,130,97
2025,1,17,16,19,28,134,97
2025,1,17,16,19,32,138,97
2025,1,17,16,19,36,133,98
2025,1,17,16,19,40,135,98
2025,1,17,16,19,44,135,98
2025,1,17,16,19,48,136,98
2025,1,17,16,19,52,136,98
2025,1,17,16,19,56,136,98
2025,1,17,16,20,0,136,98
2025,1,17,16,20,4,136,98
2025,1,17,16,20,8,130,98
2025,1,17,16,20,12,128,98
2025,1,17,16,20,16,127,99
2025,1,17,16,20,20,129,98
2025,1,17,16,20,24,126,98
2025,1,17,16,20,28,126,98
2025,1,17,16,20,32,123,98
2025,1,17,16,20,36,119,98
2025,1,17,16,20,40,114,97
2025,1,17,16,20,44,114,97
2025,1,17,16,20,48,115,98
2025,1,17,16,20,52,115,98
2025,1,17,16,20,56,115,98
2025,1,17,16,21,0,118,98
2025,1,17,16,21,4,120,98
2025,1,17,16,21,8,115,99
2025,1,17,16,21,12,115,99
2025,1,17,16,21,16,116,99
2025,1,17,16,21,20,116,99
2025,1,17,16,21,24,117,99
2025,1,17,16,21,28,117,99
2025,1,17,16,21,32,118,99
2025,1,17,16,21,36,126,99
2025,1,17,16,21,40,127,99
2025,1,17,16,21,44,124,99
2025,1,17,16,21,48,126,98
2025,1,17,16,21,52,131,97
2025,1,17,16,21,56,132,97
2025,1,17,16,22,0,132,97
2025,1,17,16,22,4,132,97
