year,month,day,hour,minute,second,pulse,spo2
2024,10,14,14,31,10,500,500
2024,10,14,14,31,14,500,500
2024,10,14,14,31,18,500,500
2024,10,14,14,31,22,500,500
2024,10,14,14,31,26,500,500
2024,10,14,14,31,30,500,500
2024,10,14,14,31,34,500,500
2024,10,14,14,31,38,500,500
2024,10,14,14,31,42,500,500
2024,10,14,14,31,46,500,500
2024,10,14,14,31,50,500,500
2024,10,14,14,31,54,500,500
2024,10,14,14,31,58,500,500
2024,10,14,14,32,2,500,500
2024,10,14,14,32,6,500,500
2024,10,14,14,32,10,500,500
2024,10,14,14,32,14,500,500
2024,10,14,14,32,18,500,500
2024,10,14,14,32,22,500,500
2024,10,14,14,32,26,500,500
2024,10,14,14,32,30,500,500
2024,10,14,14,32,34,500,500
2024,10,14,14,32,38,500,500
2024,10,14,14,32,42,500,500
2024,10,14,14,32,46,500,500
2024,10,14,14,32,50,500,88
2024,10,14,14,32,54,134,88
2024,10,14,14,32,58,67,97
2024,10,14,14,33,2,71,97
2024,10,14,14,33,6,89,97
2024,10,14,14,33,10,89,95
2024,10,14,14,33,14,89,95
2024,10,14,14,33,18,91,95
2024,10,14,14,33,22,108,98
2024,10,14,14,33,26,125,98
2024,10,14,14,33,30,126,99
2024,10,14,14,33,34,127,99
2024,10,14,14,33,38,127,99
2024,10,14,14,33,42,129,99
2024,10,14,14,33,46,124,99
2024,10,14,14,33,50,116,98
2024,10,14,14,33,54,116,98
2024,10,14,14,33,58,118,98
2024,10,14,14,34,2,114,98
2024,10,14,14,34,6,119,98
2024,10,14,14,34,10,124,98
2024,10,14,14,34,14,121,98
2024,10,14,14,34,18,121,98
2024,10,14,14,34,22,120,98
2024,10,14,14,34,26,129,99
2024,10,14,14,34,30,130,99
2024,10,14,14,34,34,127,99
2024,10,14,14,34,38,132,99
2024,10,14,14,34,42,132,99
2024,10,14,14,34,46,130,99
2024,10,14,14,34,50,130,99
2024,10,14,14,34,54,132,99
2024,10,14,14,34,58,130,99
2024,10,14,14,35,2,129,98
2024,10,14,14,35,6,132,98
2024,10,14,14,35,10,134,98
2024,10,14,14,35,14,132,98
2024,10,14,14,35,18,132,98
2024,10,14,14,35,22,129,98
2024,10,14,14,35,26,129,98
2024,10,14,14,35,30,139,99
2024,10,14,14,35,34,141,99
2024,10,14,14,35,38,137,99
2024,10,14,14,35,42,131,98
2024,10,14,14,35,46,131,99
2024,10,14,14,35,50,132,99
2024,10,14,14,35,54,130,99
2024,10,14,14,35,58,127,99
2024,10,14,14,36,2,131,98
2024,10,14,14,36,6,128,98
2024,10,14,14,36,10,124,98
2024,10,14,14,36,14,123,99
2024,10,14,14,36,18,125,98
2024,10,14,14,36,22,126,98
2024,10,14,14,36,26,124,98
2024,10,14,14,36,30,126,98
2024,10,14,14,36,34,131,98
2024,10,14,14,36,38,133,98
2024,10,14,14,36,42,134,98
2024,10,14,14,36,46,134,98
2024,10,14,14,36,50,131,99
2024,10,14,14,36,54,128,99
2024,10,14,14,36,58,125,98
2024,10,14,14,37,2,124,98
2024,10,14,14,37,6,130,98
2024,10,14,14,37,10,129,98
2024,10,14,14,37,14,125,98
2024,10,14,14,37,18,124,98
2024,10,14,14,37,22,126,98
2024,10,14,14,37,26,124,98
2024,10,14,14,37,30,123,98
2024,10,14,14,37,34,122,98
2024,10,14,14,37,38,121,98
2024,10,14,14,37,42,117,98
2024,10,14,14,37,46,121,99
2024,10,14,14,37,50,122,99
2024,10,14,14,37,54,123,98
2024,10,14,14,37,58,123,98
2024,10,14,14,38,2,127,98
2024,10,14,14,38,6,131,99
2024,10,14,14,38,10,128,99
2024,10,14,14,38,14,127,99
2024,10,14,14,38,18,127,99
2024,10,14,14,38,22,128,99
2024,10,14,14,38,26,123,99
2024,10,14,14,38,30,122,99
2024,10,14,14,38,34,127,99
2024,10,14,14,38,38,128,99
2024,10,14,14,38,42,126,99
2024,10,14,14,38,46,127,99
2024,10,14,14,38,50,126,99
2024,10,14,14,38,54,129,99
2024,10,14,14,38,58,132,99
2024,10,14,14,39,2,133,99
2024,10,14,14,39,6,131,99
2024,10,14,14,39,10,129,99
2024,10,14,14,39,14,128,99
2024,10,14,14,39,18,127,99
2024,10,14,14,39,22,126,99
2024,10,14,14,39,26,124,98
2024,10,14,14,39,30,123,98
2024,10,14,14,39,34,129,98
2024,10,14,14,39,38,130,98
2024,10,14,14,39,42,127,98
2024,10,14,14,39,46,128,99
2024,10,14,14,39,50,127,98
2024,10,14,14,39,54,126,98
2024,10,14,14,39,58,132,98
2024,10,14,14,40,2,128,99
2024,10,14,14,40,6,126,99
2024,10,14,14,40,10,127,99
2024,10,14,14,40,14,122,99
2024,10,14,14,40,18,120,99
2024,10,14,14,40,22,122,99
2024,10,14,14,40,26,123,99
2024,10,14,14,40,30,125,99
2024,10,14,14,40,34,124,99
2024,10,14,14,40,38,125,99
2024,10,14,14,40,42,130,99
2024,10,14,14,40,46,128,99
2024,10,14,14,40,50,126,99
2024,10,14,14,40,54,128,99
2024,10,14,14,40,58,126,99
2024,10,14,14,41,2,129,98
2024,10,14,14,41,6,131,98
2024,10,14,14,41,10,127,98
2024,10,14,14,41,14,123,99
2024,10,14,14,41,18,125,99
2024,10,14,14,41,22,130,99
2024,10,14,14,41,26,126,99
2024,10,14,14,41,30,121,99
2024,10,14,14,41,34,121,99
2024,10,14,14,41,38,126,99
2024,10,14,14,41,42,124,99
2024,10,14,14,41,46,122,99
2024,10,14,14,41,50,123,99
2024,10,14,14,41,54,122,99
2024,10,14,14,41,58,124,99
2024,10,14,14,42,2,125,99
2024,10,14,14,42,6,126,99
2024,10,14,14,42,10,123,99
2024,10,14,14,42,14,125,98
2024,10,14,14,42,18,125,98
2024,10,14,14,42,22,127,98
2024,10,14,14,42,26,124,98
2024,10,14,14,42,30,125,99
2024,10,14,14,42,34,123,99
2024,10,14,14,42,38,121,98
2024,10,14,14,42,42,123,98
2024,10,14,14,42,46,126,98
2024,10,14,14,42,50,128,98
2024,10,14,14,42,54,129,98
2024,10,14,14,42,58,129,99
2024,10,14,14,43,2,133,99
2024,10,14,14,43,6,136,99
2024,10,14,14,43,10,136,99
2024,10,14,14,43,14,136,99
2024,10,14,14,43,18,135,99
2024,10,14,14,43,22,134,99
2024,10,14,14,43,26,136,99
2024,10,14,14,43,30,137,99
2024,10,14,14,43,34,128,99
2024,10,14,14,43,38,128,99
2024,10,14,14,43,42,135,98
2024,10,14,14,43,46,137,99
2024,10,14,14,43,50,136,99
2024,10,14,14,43,54,138,99
2024,10,14,14,43,58,130,99
2024,10,14,14,44,2,127,99
2024,10,14,14,44,6,131,99
2024,10,14,14,44,10,126,99
2024,10,14,14,44,14,124,98
2024,10,14,14,44,18,125,98
2024,10,14,14,44,22,124,98
2024,10,14,14,44,26,126,98
2024,10,14,14,44,30,128,99
2024,10,14,14,44,34,129,99
2024,10,14,14,44,38,128,99
2024,10,14,14,44,42,126,99
2024,10,14,14,44,46,123,99
2024,10,14,14,44,50,123,99
2024,10,14,14,44,54,122,98
2024,10,14,14,44,58,121,98
2024,10,14,14,45,2,119,98
2024,10,14,14,45,6,118,99
2024,10,14,14,45,10,125,99
2024,10,14,14,45,14,124,98
2024,10,14,14,45,18,122,98
2024,10,14,14,45,22,122,98
2024,10,14,14,45,26,128,98
2024,10,14,14,45,30,128,98
2024,10,14,14,45,34,129,99
2024,10,14,14,45,38,130,99
2024,10,14,14,45,42,129,99
2024,10,14,14,45,46,128,99
2024,10,14,14,45,50,129,99
2024,10,14,14,45,54,126,99
2024,10,14,14,45,58,126,99
2024,10,14,14,46,2,128,98
2024,10,14,14,46,6,130,98
2024,10,14,14,46,10,127,98
