year,month,day,hour,minute,second,pulse,spo2
2024,8,2,13,58,26,500,500
2024,8,2,13,58,30,500,500
2024,8,2,13,58,34,500,500
2024,8,2,13,58,38,109,99
2024,8,2,13,58,42,109,99
2024,8,2,13,58,46,113,99
2024,8,2,13,58,50,107,99
2024,8,2,13,58,54,107,99
2024,8,2,13,58,58,109,99
2024,8,2,13,59,2,110,99
2024,8,2,13,59,6,110,99
2024,8,2,13,59,10,113,99
2024,8,2,13,59,14,120,99
2024,8,2,13,59,18,124,99
2024,8,2,13,59,22,126,99
2024,8,2,13,59,26,126,99
2024,8,2,13,59,30,125,99
2024,8,2,13,59,34,127,99
2024,8,2,13,59,38,127,99
2024,8,2,13,59,42,127,99
2024,8,2,13,59,46,127,98
2024,8,2,13,59,50,125,99
2024,8,2,13,59,54,124,99
2024,8,2,13,59,58,125,99
2024,8,2,14,0,2,128,99
2024,8,2,14,0,6,122,99
2024,8,2,14,0,10,124,99
2024,8,2,14,0,14,121,98
2024,8,2,14,0,18,126,98
2024,8,2,14,0,22,127,98
2024,8,2,14,0,26,121,98
2024,8,2,14,0,30,119,99
2024,8,2,14,0,34,118,99
2024,8,2,14,0,38,119,99
2024,8,2,14,0,42,119,99
2024,8,2,14,0,46,121,99
2024,8,2,14,0,50,108,99
2024,8,2,14,0,54,105,99
2024,8,2,14,0,58,103,99
2024,8,2,14,1,2,103,99
2024,8,2,14,1,6,110,99
2024,8,2,14,1,10,113,99
2024,8,2,14,1,14,114,99
2024,8,2,14,1,18,112,99
2024,8,2,14,1,22,111,99
2024,8,2,14,1,26,112,99
2024,8,2,14,1,30,107,99
2024,8,2,14,1,34,111,99
2024,8,2,14,1,38,116,99
2024,8,2,14,1,42,111,99
2024,8,2,14,1,46,111,99
2024,8,2,14,1,50,114,99
2024,8,2,14,1,54,109,99
2024,8,2,14,1,58,113,99
2024,8,2,14,2,2,118,99
2024,8,2,14,2,6,121,99
2024,8,2,14,2,10,122,99
2024,8,2,14,2,14,117,99
2024,8,2,14,2,18,116,99
2024,8,2,14,2,22,120,99
2024,8,2,14,2,26,113,99
2024,8,2,14,2,30,110,99
2024,8,2,14,2,34,112,99
2024,8,2,14,2,38,110,99
2024,8,2,14,2,42,108,99
2024,8,2,14,2,46,106,99
2024,8,2,14,2,50,114,99
2024,8,2,14,2,54,116,99
2024,8,2,14,2,58,116,99
2024,8,2,14,3,2,113,99
2024,8,2,14,3,6,111,99
2024,8,2,14,3,10,111,99
2024,8,2,14,3,14,112,99
2024,8,2,14,3,18,109,99
2024,8,2,14,3,22,104,99
2024,8,2,14,3,26,101,99
2024,8,2,14,3,30,110,99
2024,8,2,14,3,34,111,99
2024,8,2,14,3,38,107,99
2024,8,2,14,3,42,111,99
2024,8,2,14,3,46,113,99
2024,8,2,14,3,50,112,99
2024,8,2,14,3,54,116,99
2024,8,2,14,3,58,112,99
2024,8,2,14,4,2,109,98
2024,8,2,14,4,6,109,99
2024,8,2,14,4,10,110,99
2024,8,2,14,4,14,112,99
2024,8,2,14,4,18,112,99
2024,8,2,14,4,22,112,99
2024,8,2,14,4,26,115,99
2024,8,2,14,4,30,116,99
2024,8,2,14,4,34,111,99
2024,8,2,14,4,38,110,99
2024,8,2,14,4,42,113,99
2024,8,2,14,4,46,114,99
2024,8,2,14,4,50,111,99
2024,8,2,14,4,54,110,99
2024,8,2,14,4,58,118,99
2024,8,2,14,5,2,123,99
2024,8,2,14,5,6,117,99
2024,8,2,14,5,10,112,99
2024,8,2,14,5,14,109,99
2024,8,2,14,5,18,113,99
2024,8,2,14,5,22,110,99
2024,8,2,14,5,26,105,99
2024,8,2,14,5,30,104,99
2024,8,2,14,5,34,108,99
2024,8,2,14,5,38,108,99
2024,8,2,14,5,42,106,99
2024,8,2,14,5,46,106,99
2024,8,2,14,5,50,111,99
2024,8,2,14,5,54,106,99
2024,8,2,14,5,58,105,99
2024,8,2,14,6,2,108,99
2024,8,2,14,6,6,104,99
2024,8,2,14,6,10,107,99
2024,8,2,14,6,14,110,99
2024,8,2,14,6,18,110,98
2024,8,2,14,6,22,107,99
2024,8,2,14,6,26,100,99
2024,8,2,14,6,30,103,98
2024,8,2,14,6,34,104,99
2024,8,2,14,6,38,106,99
2024,8,2,14,6,42,108,99
2024,8,2,14,6,46,109,99
2024,8,2,14,6,50,111,99
2024,8,2,14,6,54,112,99
2024,8,2,14,6,58,111,99
2024,8,2,14,7,2,112,99
2024,8,2,14,7,6,113,99
2024,8,2,14,7,10,110,99
2024,8,2,14,7,14,111,99
2024,8,2,14,7,18,103,99
2024,8,2,14,7,22,110,99
2024,8,2,14,7,26,110,99
2024,8,2,14,7,30,110,99
2024,8,2,14,7,34,112,99
2024,8,2,14,7,38,111,99
2024,8,2,14,7,42,110,99
2024,8,2,14,7,46,113,99
2024,8,2,14,7,50,113,99
2024,8,2,14,7,54,110,99
2024,8,2,14,7,58,108,99
2024,8,2,14,8,2,108,99
2024,8,2,14,8,6,109,99
2024,8,2,14,8,10,108,99
2024,8,2,14,8,14,107,99
2024,8,2,14,8,18,106,99
2024,8,2,14,8,22,105,98
2024,8,2,14,8,26,106,99
2024,8,2,14,8,30,104,99
2024,8,2,14,8,34,108,99
2024,8,2,14,8,38,109,99
2024,8,2,14,8,42,108,99
2024,8,2,14,8,46,112,99
2024,8,2,14,8,50,111,99
2024,8,2,14,8,54,110,99
2024,8,2,14,8,58,110,99
2024,8,2,14,9,2,114,99
2024,8,2,14,9,6,115,99
2024,8,2,14,9,10,112,99
2024,8,2,14,9,14,111,99
2024,8,2,14,9,18,112,99
2024,8,2,14,9,22,112,99
2024,8,2,14,9,26,111,99
2024,8,2,14,9,30,113,99
2024,8,2,14,9,34,110,99
2024,8,2,14,9,38,114,98
2024,8,2,14,9,42,112,99
2024,8,2,14,9,46,109,99
2024,8,2,14,9,50,117,99
2024,8,2,14,9,54,122,99
2024,8,2,14,9,58,122,99
2024,8,2,14,10,2,123,99
2024,8,2,14,10,6,120,99
2024,8,2,14,10,10,116,98
2024,8,2,14,10,14,114,99
2024,8,2,14,10,18,110,99
2024,8,2,14,10,22,108,99
2024,8,2,14,10,26,105,99
2024,8,2,14,10,30,103,99
2024,8,2,14,10,34,114,99
2024,8,2,14,10,38,112,99
2024,8,2,14,10,42,108,99
2024,8,2,14,10,46,101,99
2024,8,2,14,10,50,105,99
2024,8,2,14,10,54,108,99
2024,8,2,14,10,58,107,99
2024,8,2,14,11,2,104,99
2024,8,2,14,11,6,108,99
2024,8,2,14,11,10,104,99
2024,8,2,14,11,14,105,99
2024,8,2,14,11,18,106,99
2024,8,2,14,11,22,106,99
2024,8,2,14,11,26,111,99
2024,8,2,14,11,30,112,99
2024,8,2,14,11,34,107,99
2024,8,2,14,11,38,102,99
2024,8,2,14,11,42,104,99
2024,8,2,14,11,46,104,99
2024,8,2,14,11,50,107,99
2024,8,2,14,11,54,105,99
2024,8,2,14,11,58,106,99
2024,8,2,14,12,2,108,99
2024,8,2,14,12,6,103,99
2024,8,2,14,12,10,104,99
2024,8,2,14,12,14,104,99
2024,8,2,14,12,18,108,99
2024,8,2,14,12,22,111,99
2024,8,2,14,12,26,101,99
2024,8,2,14,12,30,101,99
2024,8,2,14,12,34,112,99
2024,8,2,14,12,38,116,99
2024,8,2,14,12,42,120,99
2024,8,2,14,12,46,119,99
