year,month,day,hour,minute,second,pulse,spo2
2024,9,20,17,0,12,500,500
2024,9,20,17,0,16,500,500
2024,9,20,17,0,20,500,500
2024,9,20,17,0,24,500,500
2024,9,20,17,0,28,500,500
2024,9,20,17,0,32,500,500
2024,9,20,17,0,36,500,500
2024,9,20,17,0,40,500,500
2024,9,20,17,0,44,500,500
2024,9,20,17,0,48,500,500
2024,9,20,17,0,52,500,500
2024,9,20,17,0,56,500,500
2024,9,20,17,1,0,500,500
2024,9,20,17,1,4,500,500
2024,9,20,17,1,8,80,98
2024,9,20,17,1,12,79,98
2024,9,20,17,1,16,81,98
2024,9,20,17,1,20,84,98
2024,9,20,17,1,24,83,98
2024,9,20,17,1,28,83,98
2024,9,20,17,1,32,86,98
2024,9,20,17,1,36,81,98
2024,9,20,17,1,40,83,98
2024,9,20,17,1,44,82,99
2024,9,20,17,1,48,85,98
2024,9,20,17,1,52,80,98
2024,9,20,17,1,56,84,98
2024,9,20,17,2,0,93,98
2024,9,20,17,2,4,88,98
2024,9,20,17,2,8,82,97
2024,9,20,17,2,12,79,98
2024,9,20,17,2,16,76,99
2024,9,20,17,2,20,79,99
2024,9,20,17,2,24,81,99
2024,9,20,17,2,28,83,99
2024,9,20,17,2,32,82,98
2024,9,20,17,2,36,81,98
2024,9,20,17,2,40,85,99
2024,9,20,17,2,44,84,99
2024,9,20,17,2,48,82,99
2024,9,20,17,2,52,79,99
2024,9,20,17,2,56,79,99
2024,9,20,17,3,0,81,99
2024,9,20,17,3,4,81,99
2024,9,20,17,3,8,81,99
2024,9,20,17,3,12,90,99
2024,9,20,17,3,16,84,98
2024,9,20,17,3,20,84,99
2024,9,20,17,3,24,91,99
2024,9,20,17,3,28,85,98
2024,9,20,17,3,32,78,98
2024,9,20,17,3,36,74,99
2024,9,20,17,3,40,73,99
2024,9,20,17,3,44,72,99
2024,9,20,17,3,48,72,99
2024,9,20,17,3,52,74,98
2024,9,20,17,3,56,73,98
2024,9,20,17,4,0,75,98
2024,9,20,17,4,4,75,98
2024,9,20,17,4,8,76,98
2024,9,20,17,4,12,77,98
2024,9,20,17,4,16,78,98
2024,9,20,17,4,20,79,98
2024,9,20,17,4,24,79,98
2024,9,20,17,4,28,81,98
2024,9,20,17,4,32,81,98
2024,9,20,17,4,36,83,98
2024,9,20,17,4,40,82,98
2024,9,20,17,4,44,83,98
2024,9,20,17,4,48,83,98
2024,9,20,17,4,52,84,98
2024,9,20,17,4,56,85,98
2024,9,20,17,5,0,87,98
2024,9,20,17,5,4,87,98
2024,9,20,17,5,8,90,98
2024,9,20,17,5,12,89,98
2024,9,20,17,5,16,87,98
2024,9,20,17,5,20,86,98
2024,9,20,17,5,24,84,98
2024,9,20,17,5,28,85,98
2024,9,20,17,5,32,84,98
2024,9,20,17,5,36,85,98
2024,9,20,17,5,40,88,98
2024,9,20,17,5,44,89,98
2024,9,20,17,5,48,84,98
2024,9,20,17,5,52,81,98
2024,9,20,17,5,56,80,98
2024,9,20,17,6,0,80,98
2024,9,20,17,6,4,83,98
2024,9,20,17,6,8,83,98
2024,9,20,17,6,12,83,98
2024,9,20,17,6,16,82,98
