year,month,day,hour,minute,second,pulse,spo2
2024,12,6,16,18,8,500,500
2024,12,6,16,18,12,500,500
2024,12,6,16,18,16,500,500
2024,12,6,16,18,20,89,100
2024,12,6,16,18,24,91,100
2024,12,6,16,18,28,91,100
2024,12,6,16,18,32,91,100
2024,12,6,16,18,36,91,99
2024,12,6,16,18,40,91,99
2024,12,6,16,18,44,91,99
2024,12,6,16,18,48,91,99
2024,12,6,16,18,52,92,99
2024,12,6,16,18,56,92,98
2024,12,6,16,19,0,91,98
2024,12,6,16,19,4,88,98
2024,12,6,16,19,8,82,98
2024,12,6,16,19,12,75,98
2024,12,6,16,19,16,71,98
2024,12,6,16,19,20,69,98
2024,12,6,16,19,24,67,98
2024,12,6,16,19,28,67,98
2024,12,6,16,19,32,67,98
2024,12,6,16,19,36,72,98
2024,12,6,16,19,40,77,98
2024,12,6,16,19,44,82,98
2024,12,6,16,19,48,83,98
2024,12,6,16,19,52,85,97
2024,12,6,16,19,56,88,97
2024,12,6,16,20,0,93,97
2024,12,6,16,20,4,91,97
2024,12,6,16,20,8,89,97
2024,12,6,16,20,12,88,97
2024,12,6,16,20,16,91,97
2024,12,6,16,20,20,90,97
2024,12,6,16,20,24,93,96
2024,12,6,16,20,28,94,96
2024,12,6,16,20,32,92,96
2024,12,6,16,20,36,92,96
2024,12,6,16,20,40,91,98
2024,12,6,16,20,44,92,97
2024,12,6,16,20,48,88,97
2024,12,6,16,20,52,83,97
2024,12,6,16,20,56,86,98
2024,12,6,16,21,0,90,98
2024,12,6,16,21,4,95,98
2024,12,6,16,21,8,97,99
2024,12,6,16,21,12,94,99
2024,12,6,16,21,16,94,99
2024,12,6,16,21,20,92,98
2024,12,6,16,21,24,95,98
2024,12,6,16,21,28,93,98
2024,12,6,16,21,32,91,98
2024,12,6,16,21,36,92,98
2024,12,6,16,21,40,85,99
2024,12,6,16,21,44,90,98
2024,12,6,16,21,48,89,99
2024,12,6,16,21,52,89,98
2024,12,6,16,21,56,98,98
2024,12,6,16,22,0,101,99
2024,12,6,16,22,4,93,99
2024,12,6,16,22,8,92,99
2024,12,6,16,22,12,86,99
2024,12,6,16,22,16,92,99
2024,12,6,16,22,20,92,98
2024,12,6,16,22,24,92,99
2024,12,6,16,22,28,93,99
2024,12,6,16,22,32,91,98
2024,12,6,16,22,36,97,98
2024,12,6,16,22,40,97,98
2024,12,6,16,22,44,97,98
2024,12,6,16,22,48,98,97
2024,12,6,16,22,52,101,96
2024,12,6,16,22,56,103,95
2024,12,6,16,23,0,104,95
2024,12,6,16,23,4,104,95
2024,12,6,16,23,8,104,96
2024,12,6,16,23,12,101,97
2024,12,6,16,23,16,100,98
2024,12,6,16,23,20,100,98
2024,12,6,16,23,24,91,98
2024,12,6,16,23,28,91,98
2024,12,6,16,23,32,88,98
2024,12,6,16,23,36,86,98
2024,12,6,16,23,40,90,98
2024,12,6,16,23,44,95,98
2024,12,6,16,23,48,97,98
2024,12,6,16,23,52,97,98
2024,12,6,16,23,56,100,98
2024,12,6,16,24,0,102,98
2024,12,6,16,24,4,97,98
2024,12,6,16,24,8,93,98
2024,12,6,16,24,12,94,98
2024,12,6,16,24,16,98,98
2024,12,6,16,24,20,99,98
2024,12,6,16,24,24,98,98
2024,12,6,16,24,28,96,97
2024,12,6,16,24,32,97,97
2024,12,6,16,24,36,98,97
2024,12,6,16,24,40,96,98
2024,12,6,16,24,44,98,97
2024,12,6,16,24,48,100,97
2024,12,6,16,24,52,102,96
2024,12,6,16,24,56,103,96
2024,12,6,16,25,0,101,96
2024,12,6,16,25,4,97,95
2024,12,6,16,25,8,95,95
2024,12,6,16,25,12,96,95
2024,12,6,16,25,16,93,95
2024,12,6,16,25,20,91,95
2024,12,6,16,25,24,89,95
2024,12,6,16,25,28,88,96
2024,12,6,16,25,32,93,96
2024,12,6,16,25,36,87,96
2024,12,6,16,25,40,85,96
2024,12,6,16,25,44,83,95
2024,12,6,16,25,48,82,95
2024,12,6,16,25,52,80,95
2024,12,6,16,25,56,79,95
2024,12,6,16,26,0,77,95
2024,12,6,16,26,4,76,94
2024,12,6,16,26,8,75,94
2024,12,6,16,26,12,73,94
2024,12,6,16,26,16,71,94
2024,12,6,16,26,20,70,94
2024,12,6,16,26,24,69,94
2024,12,6,16,26,28,69,95
2024,12,6,16,26,32,70,96
2024,12,6,16,26,36,67,96
2024,12,6,16,26,40,69,96
2024,12,6,16,26,44,70,97
2024,12,6,16,26,48,65,97
2024,12,6,16,26,52,67,96
2024,12,6,16,26,56,68,96
2024,12,6,16,27,0,67,95
2024,12,6,16,27,4,79,96
2024,12,6,16,27,8,82,97
2024,12,6,16,27,12,77,97
2024,12,6,16,27,16,73,98
2024,12,6,16,27,20,72,98
2024,12,6,16,27,24,70,98
2024,12,6,16,27,28,67,98
2024,12,6,16,27,32,67,98
2024,12,6,16,27,36,66,98
2024,12,6,16,27,40,65,98
2024,12,6,16,27,44,64,98
2024,12,6,16,27,48,66,98
2024,12,6,16,27,52,70,99
2024,12,6,16,27,56,71,99
2024,12,6,16,28,0,69,98
2024,12,6,16,28,4,67,98
2024,12,6,16,28,8,66,98
2024,12,6,16,28,12,65,98
2024,12,6,16,28,16,65,98
2024,12,6,16,28,20,65,98
2024,12,6,16,28,24,70,98
2024,12,6,16,28,28,68,98
2024,12,6,16,28,32,68,98
2024,12,6,16,28,36,68,98
2024,12,6,16,28,40,70,97
2024,12,6,16,28,44,64,97
2024,12,6,16,28,48,65,97
2024,12,6,16,28,52,65,97
2024,12,6,16,28,56,65,98
2024,12,6,16,29,0,66,98
2024,12,6,16,29,4,68,98
2024,12,6,16,29,8,67,98
2024,12,6,16,29,12,69,98
2024,12,6,16,29,16,72,98
2024,12,6,16,29,20,71,98
2024,12,6,16,29,24,74,97
