year,month,day,hour,minute,second,pulse,spo2
2024,7,26,14,59,33,500,500
2024,7,26,14,59,37,500,500
2024,7,26,14,59,41,500,500
2024,7,26,14,59,45,500,500
2024,7,26,14,59,49,500,500
2024,7,26,14,59,53,500,500
2024,7,26,14,59,57,500,500
2024,7,26,15,0,1,500,500
2024,7,26,15,0,5,500,500
2024,7,26,15,0,9,500,500
2024,7,26,15,0,13,500,500
2024,7,26,15,0,17,500,500
2024,7,26,15,0,21,500,500
2024,7,26,15,0,25,500,500
2024,7,26,15,0,29,500,500
2024,7,26,15,0,33,500,500
2024,7,26,15,0,37,90,90
2024,7,26,15,0,41,93,90
2024,7,26,15,0,45,90,91
2024,7,26,15,0,49,90,92
2024,7,26,15,0,53,89,92
2024,7,26,15,0,57,90,94
2024,7,26,15,1,1,91,93
2024,7,26,15,1,5,91,94
2024,7,26,15,1,9,91,92
2024,7,26,15,1,13,91,82
2024,7,26,15,1,17,91,79
2024,7,26,15,1,21,100,84
2024,7,26,15,1,25,101,84
2024,7,26,15,1,29,89,89
2024,7,26,15,1,33,85,88
2024,7,26,15,1,37,85,81
2024,7,26,15,1,41,85,78
2024,7,26,15,1,45,88,87
2024,7,26,15,1,49,87,88
2024,7,26,15,1,53,85,87
2024,7,26,15,1,57,82,86
2024,7,26,15,2,1,81,86
2024,7,26,15,2,5,81,85
2024,7,26,15,2,9,85,85
2024,7,26,15,2,13,83,84
2024,7,26,15,2,17,83,86
2024,7,26,15,2,21,83,80
2024,7,26,15,2,25,83,77
2024,7,26,15,2,29,87,80
2024,7,26,15,2,33,87,74
2024,7,26,15,2,37,92,74
2024,7,26,15,2,41,90,84
2024,7,26,15,2,45,90,85
2024,7,26,15,2,49,91,81
2024,7,26,15,2,53,100,84
2024,7,26,15,2,57,101,84
2024,7,26,15,3,1,91,85
2024,7,26,15,3,5,90,88
2024,7,26,15,3,9,90,84
2024,7,26,15,3,13,90,81
2024,7,26,15,3,17,93,80
2024,7,26,15,3,21,94,82
2024,7,26,15,3,25,86,85
2024,7,26,15,3,29,86,82
2024,7,26,15,3,33,87,80
2024,7,26,15,3,37,88,81
2024,7,26,15,3,41,88,83
2024,7,26,15,3,45,90,85
2024,7,26,15,3,49,89,84
2024,7,26,15,3,53,91,86
2024,7,26,15,3,57,89,85
2024,7,26,15,4,1,90,85
2024,7,26,15,4,5,90,85
2024,7,26,15,4,9,91,83
2024,7,26,15,4,13,92,83
2024,7,26,15,4,17,96,90
2024,7,26,15,4,21,91,89
2024,7,26,15,4,25,90,92
2024,7,26,15,4,29,90,91
2024,7,26,15,4,33,90,88
2024,7,26,15,4,37,89,88
2024,7,26,15,4,41,88,87
2024,7,26,15,4,45,87,86
2024,7,26,15,4,49,89,85
2024,7,26,15,4,53,85,85
2024,7,26,15,4,57,85,85
2024,7,26,15,5,1,92,84
2024,7,26,15,5,5,88,84
2024,7,26,15,5,9,85,84
2024,7,26,15,5,13,90,83
2024,7,26,15,5,17,92,83
2024,7,26,15,5,21,88,84
2024,7,26,15,5,25,85,87
2024,7,26,15,5,29,85,85
2024,7,26,15,5,33,86,84
2024,7,26,15,5,37,90,88
2024,7,26,15,5,41,87,91
2024,7,26,15,5,45,88,90
2024,7,26,15,5,49,88,90
2024,7,26,15,5,53,88,89
2024,7,26,15,5,57,89,88
2024,7,26,15,6,1,89,89
2024,7,26,15,6,5,90,89
2024,7,26,15,6,9,92,90
2024,7,26,15,6,13,89,89
2024,7,26,15,6,17,90,89
2024,7,26,15,6,21,91,89
2024,7,26,15,6,25,500,500
2024,7,26,15,6,29,91,91
2024,7,26,15,6,33,92,94
2024,7,26,15,6,37,92,97
2024,7,26,15,6,41,92,91
2024,7,26,15,6,45,92,88
2024,7,26,15,6,49,92,85
2024,7,26,15,6,53,91,91
2024,7,26,15,6,57,90,89
2024,7,26,15,7,1,90,90
2024,7,26,15,7,5,90,93
2024,7,26,15,7,9,90,90
2024,7,26,15,7,13,89,90
2024,7,26,15,7,17,89,87
2024,7,26,15,7,21,89,86
2024,7,26,15,7,25,93,88
2024,7,26,15,7,29,91,91
2024,7,26,15,7,33,91,92
2024,7,26,15,7,37,93,90
2024,7,26,15,7,41,93,90
2024,7,26,15,7,45,93,91
2024,7,26,15,7,49,93,91
2024,7,26,15,7,53,92,90
2024,7,26,15,7,57,91,93
2024,7,26,15,8,1,89,94
2024,7,26,15,8,5,87,91
2024,7,26,15,8,9,87,86
2024,7,26,15,8,13,87,86
2024,7,26,15,8,17,87,88
2024,7,26,15,8,21,92,94
2024,7,26,15,8,25,93,90
2024,7,26,15,8,29,86,93
2024,7,26,15,8,33,87,93
2024,7,26,15,8,37,87,91
2024,7,26,15,8,41,89,88
2024,7,26,15,8,45,91,89
2024,7,26,15,8,49,91,89
2024,7,26,15,8,53,91,91
2024,7,26,15,8,57,90,90
2024,7,26,15,9,1,89,92
2024,7,26,15,9,5,88,93
2024,7,26,15,9,9,87,90
2024,7,26,15,9,13,87,89
2024,7,26,15,9,17,87,85
2024,7,26,15,9,21,92,87
2024,7,26,15,9,25,96,87
2024,7,26,15,9,29,100,87
2024,7,26,15,9,33,100,87
2024,7,26,15,9,37,97,95
2024,7,26,15,9,41,95,97
2024,7,26,15,9,45,95,94
2024,7,26,15,9,49,95,96
2024,7,26,15,9,53,93,95
2024,7,26,15,9,57,91,94
2024,7,26,15,10,1,93,96
2024,7,26,15,10,5,93,93
2024,7,26,15,10,9,95,93
2024,7,26,15,10,13,99,95
2024,7,26,15,10,17,99,95
2024,7,26,15,10,21,97,95
2024,7,26,15,10,25,96,94
2024,7,26,15,10,29,96,91
2024,7,26,15,10,33,88,90
2024,7,26,15,10,37,87,92
2024,7,26,15,10,41,84,92
2024,7,26,15,10,45,84,93
2024,7,26,15,10,49,84,94
2024,7,26,15,10,53,84,95
2024,7,26,15,10,57,84,90
2024,7,26,15,11,1,86,89
2024,7,26,15,11,5,86,90
2024,7,26,15,11,9,86,91
2024,7,26,15,11,13,88,91
2024,7,26,15,11,17,89,90
2024,7,26,15,11,21,88,92
2024,7,26,15,11,25,88,93
2024,7,26,15,11,29,89,92
2024,7,26,15,11,33,89,92
2024,7,26,15,11,37,89,92
2024,7,26,15,11,41,92,91
2024,7,26,15,11,45,92,90
2024,7,26,15,11,49,90,88
2024,7,26,15,11,53,90,88
2024,7,26,15,11,57,90,88
2024,7,26,15,12,1,87,89
2024,7,26,15,12,5,86,86
2024,7,26,15,12,9,88,90
2024,7,26,15,12,13,91,84
2024,7,26,15,12,17,92,84
2024,7,26,15,12,21,89,91
2024,7,26,15,12,25,89,89
2024,7,26,15,12,29,88,88
2024,7,26,15,12,33,88,87
2024,7,26,15,12,37,91,89
2024,7,26,15,12,41,89,88
2024,7,26,15,12,45,86,88
2024,7,26,15,12,49,84,89
2024,7,26,15,12,53,87,90
2024,7,26,15,12,57,87,88
2024,7,26,15,13,1,87,88
2024,7,26,15,13,5,87,88
2024,7,26,15,13,9,87,87
2024,7,26,15,13,13,87,85
2024,7,26,15,13,17,94,88
2024,7,26,15,13,21,94,92
2024,7,26,15,13,25,94,88
2024,7,26,15,13,29,93,90
2024,7,26,15,13,33,91,89
2024,7,26,15,13,37,91,89
2024,7,26,15,13,41,95,90
2024,7,26,15,13,45,95,90
2024,7,26,15,13,49,95,90
2024,7,26,15,13,53,500,500
2024,7,26,15,13,57,500,500
2024,7,26,15,14,1,500,500
2024,7,26,15,14,5,500,500
2024,7,26,15,14,9,500,500
2024,7,26,15,14,13,500,500
2024,7,26,15,14,17,500,500
2024,7,26,15,14,21,500,87
2024,7,26,15,14,25,500,87
2024,7,26,15,14,29,90,87
2024,7,26,15,14,33,91,98
2024,7,26,15,14,37,90,98
2024,7,26,15,14,41,89,97
2024,7,26,15,14,45,92,97
2024,7,26,15,14,49,91,97
2024,7,26,15,14,53,90,97
2024,7,26,15,14,57,88,97
2024,7,26,15,15,1,84,97
2024,7,26,15,15,5,83,97
2024,7,26,15,15,9,86,96
2024,7,26,15,15,13,87,96
2024,7,26,15,15,17,97,95
2024,7,26,15,15,21,100,95
2024,7,26,15,15,25,99,97
2024,7,26,15,15,29,93,97
2024,7,26,15,15,33,89,96
2024,7,26,15,15,37,89,97
2024,7,26,15,15,41,90,98
2024,7,26,15,15,45,88,98
2024,7,26,15,15,49,86,98
2024,7,26,15,15,53,87,97
2024,7,26,15,15,57,91,97
2024,7,26,15,16,1,86,98
2024,7,26,15,16,5,86,98
2024,7,26,15,16,9,93,97
2024,7,26,15,16,13,94,97
2024,7,26,15,16,17,93,98
2024,7,26,15,16,21,93,98
2024,7,26,15,16,25,95,98
2024,7,26,15,16,29,91,98
2024,7,26,15,16,33,94,98
2024,7,26,15,16,37,90,98
2024,7,26,15,16,41,90,98
2024,7,26,15,16,45,94,98
2024,7,26,15,16,49,95,98
2024,7,26,15,16,53,95,98
2024,7,26,15,16,57,96,97
