year,month,day,hour,minute,second,pulse,spo2
2024,11,26,14,18,26,500,500
2024,11,26,14,18,30,500,500
2024,11,26,14,18,34,122,92
2024,11,26,14,18,38,119,92
2024,11,26,14,18,42,114,93
2024,11,26,14,18,46,114,93
2024,11,26,14,18,50,113,93
2024,11,26,14,18,54,113,93
2024,11,26,14,18,58,113,92
2024,11,26,14,19,2,118,92
2024,11,26,14,19,6,118,94
2024,11,26,14,19,10,117,93
2024,11,26,14,19,14,116,92
2024,11,26,14,19,18,114,91
2024,11,26,14,19,22,114,91
2024,11,26,14,19,26,115,91
2024,11,26,14,19,30,112,92
2024,11,26,14,19,34,110,92
2024,11,26,14,19,38,112,92
2024,11,26,14,19,42,113,92
2024,11,26,14,19,46,113,92
2024,11,26,14,19,50,111,92
2024,11,26,14,19,54,111,92
2024,11,26,14,19,58,112,92
2024,11,26,14,20,2,113,91
2024,11,26,14,20,6,114,92
2024,11,26,14,20,10,114,92
2024,11,26,14,20,14,115,92
2024,11,26,14,20,18,115,93
2024,11,26,14,20,22,115,93
2024,11,26,14,20,26,115,93
2024,11,26,14,20,30,114,92
2024,11,26,14,20,34,114,92
2024,11,26,14,20,38,113,92
2024,11,26,14,20,42,112,92
2024,11,26,14,20,46,113,92
2024,11,26,14,20,50,112,92
2024,11,26,14,20,54,113,93
2024,11,26,14,20,58,113,93
2024,11,26,14,21,2,114,93
2024,11,26,14,21,6,115,93
2024,11,26,14,21,10,115,93
2024,11,26,14,21,14,115,93
2024,11,26,14,21,18,116,93
2024,11,26,14,21,22,116,93
2024,11,26,14,21,26,114,93
2024,11,26,14,21,30,113,93
2024,11,26,14,21,34,112,93
2024,11,26,14,21,38,111,92
2024,11,26,14,21,42,112,93
2024,11,26,14,21,46,112,93
2024,11,26,14,21,50,111,93
2024,11,26,14,21,54,112,92
2024,11,26,14,21,58,113,92
2024,11,26,14,22,2,114,92
2024,11,26,14,22,6,114,93
2024,11,26,14,22,10,114,92
2024,11,26,14,22,14,116,92
2024,11,26,14,22,18,114,93
2024,11,26,14,22,22,114,91
2024,11,26,14,22,26,112,92
2024,11,26,14,22,30,111,92
2024,11,26,14,22,34,111,91
2024,11,26,14,22,38,114,92
2024,11,26,14,22,42,114,92
2024,11,26,14,22,46,114,92
2024,11,26,14,22,50,118,92
2024,11,26,14,22,54,120,93
2024,11,26,14,22,58,117,93
2024,11,26,14,23,2,116,92
2024,11,26,14,23,6,113,92
2024,11,26,14,23,10,112,92
2024,11,26,14,23,14,113,92
2024,11,26,14,23,18,113,91
2024,11,26,14,23,22,112,92
2024,11,26,14,23,26,116,92
2024,11,26,14,23,30,116,92
2024,11,26,14,23,34,117,92
2024,11,26,14,23,38,118,92
2024,11,26,14,23,42,116,93
2024,11,26,14,23,46,115,93
2024,11,26,14,23,50,114,93
2024,11,26,14,23,54,114,92
2024,11,26,14,23,58,114,93
2024,11,26,14,24,2,115,92
2024,11,26,14,24,6,115,92
2024,11,26,14,24,10,115,92
2024,11,26,14,24,14,116,92
2024,11,26,14,24,18,116,93
2024,11,26,14,24,22,115,93
2024,11,26,14,24,26,115,93
2024,11,26,14,24,30,115,93
2024,11,26,14,24,34,111,92
2024,11,26,14,24,38,111,91
2024,11,26,14,24,42,111,92
2024,11,26,14,24,46,111,93
2024,11,26,14,24,50,110,93
2024,11,26,14,24,54,109,92
2024,11,26,14,24,58,113,91
2024,11,26,14,25,2,114,91
2024,11,26,14,25,6,113,93
2024,11,26,14,25,10,111,92
2024,11,26,14,25,14,111,91
2024,11,26,14,25,18,111,92
2024,11,26,14,25,22,115,92
2024,11,26,14,25,26,114,93
2024,11,26,14,25,30,112,93
2024,11,26,14,25,34,114,91
2024,11,26,14,25,38,117,91
2024,11,26,14,25,42,117,92
2024,11,26,14,25,46,112,93
2024,11,26,14,25,50,112,92
2024,11,26,14,25,54,115,90
2024,11,26,14,25,58,116,91
2024,11,26,14,26,2,115,92
2024,11,26,14,26,6,113,93
2024,11,26,14,26,10,114,93
2024,11,26,14,26,14,119,92
2024,11,26,14,26,18,121,92
2024,11,26,14,26,22,119,92
2024,11,26,14,26,26,118,92
2024,11,26,14,26,30,117,92
2024,11,26,14,26,34,116,92
2024,11,26,14,26,38,112,91
2024,11,26,14,26,42,112,91
2024,11,26,14,26,46,114,91
2024,11,26,14,26,50,112,91
2024,11,26,14,26,54,112,92
2024,11,26,14,26,58,112,92
2024,11,26,14,27,2,113,92
2024,11,26,14,27,6,115,93
2024,11,26,14,27,10,112,92
2024,11,26,14,27,14,108,92
2024,11,26,14,27,18,108,92
2024,11,26,14,27,22,116,92
2024,11,26,14,27,26,132,92
2024,11,26,14,27,30,138,92
2024,11,26,14,27,34,120,95
2024,11,26,14,27,38,115,95
2024,11,26,14,27,42,115,94
2024,11,26,14,27,46,115,92
2024,11,26,14,27,50,127,92
2024,11,26,14,27,54,127,93
2024,11,26,14,27,58,127,93
2024,11,26,14,28,2,130,94
2024,11,26,14,28,6,127,96
2024,11,26,14,28,10,130,94
2024,11,26,14,28,14,135,94
2024,11,26,14,28,18,140,93
2024,11,26,14,28,22,137,93
2024,11,26,14,28,26,135,94
2024,11,26,14,28,30,137,96
2024,11,26,14,28,34,137,96
2024,11,26,14,28,38,137,96
2024,11,26,14,28,42,140,96
2024,11,26,14,28,46,133,96
2024,11,26,14,28,50,128,97
2024,11,26,14,28,54,127,97
2024,11,26,14,28,58,127,93
2024,11,26,14,29,2,133,95
2024,11,26,14,29,6,134,96
2024,11,26,14,29,10,125,95
2024,11,26,14,29,14,124,96
2024,11,26,14,29,18,125,95
2024,11,26,14,29,22,122,95
2024,11,26,14,29,26,129,95
2024,11,26,14,29,30,132,96
2024,11,26,14,29,34,132,97
2024,11,26,14,29,38,129,97
2024,11,26,14,29,42,124,96
2024,11,26,14,29,46,122,96
2024,11,26,14,29,50,121,96
2024,11,26,14,29,54,127,96
2024,11,26,14,29,58,124,96
2024,11,26,14,30,2,123,96
2024,11,26,14,30,6,127,96
2024,11,26,14,30,10,130,96
2024,11,26,14,30,14,132,96
2024,11,26,14,30,18,125,96
2024,11,26,14,30,22,121,97
2024,11,26,14,30,26,113,95
2024,11,26,14,30,30,114,95
2024,11,26,14,30,34,111,95
2024,11,26,14,30,38,108,94
2024,11,26,14,30,42,110,94
2024,11,26,14,30,46,108,94
2024,11,26,14,30,50,117,94
2024,11,26,14,30,54,123,94
2024,11,26,14,30,58,126,96
2024,11,26,14,31,2,126,96
2024,11,26,14,31,6,123,96
2024,11,26,14,31,10,119,96
2024,11,26,14,31,14,113,95
2024,11,26,14,31,18,114,95
2024,11,26,14,31,22,119,94
2024,11,26,14,31,26,119,94
2024,11,26,14,31,30,119,95
2024,11,26,14,31,34,120,94
2024,11,26,14,31,38,125,95
2024,11,26,14,31,42,125,95
2024,11,26,14,31,46,132,95
2024,11,26,14,31,50,133,96
2024,11,26,14,31,54,126,95
2024,11,26,14,31,58,121,94
2024,11,26,14,32,2,119,94
