year,month,day,hour,minute,second,pulse,spo2
2024,10,22,15,52,37,500,500
2024,10,22,15,52,41,500,500
2024,10,22,15,52,45,103,95
2024,10,22,15,52,49,104,96
2024,10,22,15,52,53,106,95
2024,10,22,15,52,57,106,95
2024,10,22,15,53,1,107,95
2024,10,22,15,53,5,109,94
2024,10,22,15,53,9,112,95
2024,10,22,15,53,13,111,96
2024,10,22,15,53,17,106,95
2024,10,22,15,53,21,105,96
2024,10,22,15,53,25,111,95
2024,10,22,15,53,29,110,95
2024,10,22,15,53,33,116,95
2024,10,22,15,53,37,115,95
2024,10,22,15,53,41,103,96
2024,10,22,15,53,45,100,97
2024,10,22,15,53,49,100,97
2024,10,22,15,53,53,103,97
2024,10,22,15,53,57,104,96
2024,10,22,15,54,1,102,96
2024,10,22,15,54,5,103,96
2024,10,22,15,54,9,102,96
2024,10,22,15,54,13,103,96
2024,10,22,15,54,17,102,95
2024,10,22,15,54,21,101,95
2024,10,22,15,54,25,102,95
2024,10,22,15,54,29,99,95
2024,10,22,15,54,33,101,95
2024,10,22,15,54,37,99,95
2024,10,22,15,54,41,100,96
2024,10,22,15,54,45,97,95
2024,10,22,15,54,49,97,95
2024,10,22,15,54,53,97,95
2024,10,22,15,54,57,99,95
2024,10,22,15,55,1,94,95
2024,10,22,15,55,5,102,95
2024,10,22,15,55,9,109,95
2024,10,22,15,55,13,112,95
2024,10,22,15,55,17,102,97
2024,10,22,15,55,21,100,97
2024,10,22,15,55,25,100,96
2024,10,22,15,55,29,97,96
2024,10,22,15,55,33,95,96
2024,10,22,15,55,37,95,98
2024,10,22,15,55,41,94,98
2024,10,22,15,55,45,95,98
2024,10,22,15,55,49,95,97
2024,10,22,15,55,53,92,97
2024,10,22,15,55,57,91,97
2024,10,22,15,56,1,93,97
2024,10,22,15,56,5,95,97
2024,10,22,15,56,9,103,96
2024,10,22,15,56,13,103,96
2024,10,22,15,56,17,102,96
2024,10,22,15,56,21,97,97
2024,10,22,15,56,25,95,97
2024,10,22,15,56,29,95,97
2024,10,22,15,56,33,105,97
2024,10,22,15,56,37,107,97
2024,10,22,15,56,41,106,97
2024,10,22,15,56,45,110,96
2024,10,22,15,56,49,100,96
2024,10,22,15,56,53,97,97
2024,10,22,15,56,57,99,97
2024,10,22,15,57,1,99,97
2024,10,22,15,57,5,96,97
2024,10,22,15,57,9,95,98
2024,10,22,15,57,13,95,97
