year,month,day,hour,minute,second,pulse,spo2
2024,9,26,19,11,18,500,500
2024,9,26,19,11,22,500,500
2024,9,26,19,11,26,56,96
2024,9,26,19,11,30,62,96
2024,9,26,19,11,34,68,96
2024,9,26,19,11,38,63,96
2024,9,26,19,11,42,60,96
2024,9,26,19,11,46,60,96
2024,9,26,19,11,50,77,96
2024,9,26,19,11,54,74,96
2024,9,26,19,11,58,85,96
2024,9,26,19,12,2,82,96
2024,9,26,19,12,6,74,96
2024,9,26,19,12,10,79,97
2024,9,26,19,12,14,86,96
2024,9,26,19,12,18,87,96
2024,9,26,19,12,22,87,96
2024,9,26,19,12,26,88,96
2024,9,26,19,12,30,79,97
2024,9,26,19,12,34,85,96
2024,9,26,19,12,38,78,96
2024,9,26,19,12,42,89,96
2024,9,26,19,12,46,91,96
2024,9,26,19,12,50,86,96
2024,9,26,19,12,54,90,97
2024,9,26,19,12,58,81,96
2024,9,26,19,13,2,71,96
2024,9,26,19,13,6,63,97
2024,9,26,19,13,10,61,96
2024,9,26,19,13,14,70,97
2024,9,26,19,13,18,80,96
2024,9,26,19,13,22,83,96
2024,9,26,19,13,26,85,96
2024,9,26,19,13,30,73,96
2024,9,26,19,13,34,82,96
2024,9,26,19,13,38,84,96
2024,9,26,19,13,42,85,97
2024,9,26,19,13,46,84,97
2024,9,26,19,13,50,88,97
2024,9,26,19,13,54,89,96
2024,9,26,19,13,58,86,96
2024,9,26,19,14,2,82,96
2024,9,26,19,14,6,87,96
2024,9,26,19,14,10,79,96
2024,9,26,19,14,14,89,96
2024,9,26,19,14,18,92,96
2024,9,26,19,14,22,90,94
2024,9,26,19,14,26,83,94
2024,9,26,19,14,30,88,96
2024,9,26,19,14,34,89,96
2024,9,26,19,14,38,88,95
2024,9,26,19,14,42,88,95
2024,9,26,19,14,46,91,96
2024,9,26,19,14,50,92,96
2024,9,26,19,14,54,93,96
2024,9,26,19,14,58,74,96
2024,9,26,19,15,2,68,95
2024,9,26,19,15,6,85,95
2024,9,26,19,15,10,71,96
2024,9,26,19,15,14,64,97
2024,9,26,19,15,18,74,96
2024,9,26,19,15,22,84,97
2024,9,26,19,15,26,85,96
2024,9,26,19,15,30,83,96
2024,9,26,19,15,34,90,96
2024,9,26,19,15,38,91,96
2024,9,26,19,15,42,91,96
2024,9,26,19,15,46,90,96
2024,9,26,19,15,50,90,96
2024,9,26,19,15,54,91,96
2024,9,26,19,15,58,91,96
2024,9,26,19,16,2,92,97
