year,month,day,hour,minute,second,pulse,spo2
2025,1,7,15,25,54,500,500
2025,1,7,15,25,58,500,500
2025,1,7,15,26,2,500,500
2025,1,7,15,26,6,109,98
2025,1,7,15,26,10,104,98
2025,1,7,15,26,14,105,99
2025,1,7,15,26,18,104,98
2025,1,7,15,26,22,105,98
2025,1,7,15,26,26,109,98
2025,1,7,15,26,30,109,98
2025,1,7,15,26,34,108,98
2025,1,7,15,26,38,111,99
2025,1,7,15,26,42,110,99
2025,1,7,15,26,46,110,99
2025,1,7,15,26,50,109,99
2025,1,7,15,26,54,108,99
2025,1,7,15,26,58,109,98
2025,1,7,15,27,2,107,98
2025,1,7,15,27,6,108,99
2025,1,7,15,27,10,109,99
2025,1,7,15,27,14,106,99
2025,1,7,15,27,18,110,99
2025,1,7,15,27,22,108,99
2025,1,7,15,27,26,106,99
2025,1,7,15,27,30,103,99
2025,1,7,15,27,34,105,98
2025,1,7,15,27,38,106,97
2025,1,7,15,27,42,105,97
2025,1,7,15,27,46,104,98
2025,1,7,15,27,50,105,98
2025,1,7,15,27,54,107,97
2025,1,7,15,27,58,102,98
2025,1,7,15,28,2,102,98
2025,1,7,15,28,6,106,98
2025,1,7,15,28,10,107,98
2025,1,7,15,28,14,106,98
2025,1,7,15,28,18,105,98
2025,1,7,15,28,22,104,98
2025,1,7,15,28,26,111,98
2025,1,7,15,28,30,113,98
2025,1,7,15,28,34,113,98
2025,1,7,15,28,38,116,98
2025,1,7,15,28,42,115,98
2025,1,7,15,28,46,116,98
2025,1,7,15,28,50,118,98
2025,1,7,15,28,54,119,98
2025,1,7,15,28,58,113,98
2025,1,7,15,29,2,112,99
2025,1,7,15,29,6,113,99
2025,1,7,15,29,10,115,99
2025,1,7,15,29,14,115,98
2025,1,7,15,29,18,112,98
2025,1,7,15,29,22,112,98
2025,1,7,15,29,26,112,99
2025,1,7,15,29,30,110,99
2025,1,7,15,29,34,107,99
2025,1,7,15,29,38,108,99
2025,1,7,15,29,42,106,99
2025,1,7,15,29,46,108,99
2025,1,7,15,29,50,107,99
2025,1,7,15,29,54,111,99
2025,1,7,15,29,58,109,99
2025,1,7,15,30,2,111,99
2025,1,7,15,30,6,108,99
2025,1,7,15,30,10,106,99
2025,1,7,15,30,14,103,99
2025,1,7,15,30,18,106,99
2025,1,7,15,30,22,108,99
2025,1,7,15,30,26,103,99
2025,1,7,15,30,30,105,98
2025,1,7,15,30,34,104,99
2025,1,7,15,30,38,107,98
2025,1,7,15,30,42,111,98
2025,1,7,15,30,46,107,98
2025,1,7,15,30,50,106,99
2025,1,7,15,30,54,107,99
2025,1,7,15,30,58,106,99
2025,1,7,15,31,2,105,99
2025,1,7,15,31,6,109,99
2025,1,7,15,31,10,109,99
2025,1,7,15,31,14,110,99
2025,1,7,15,31,18,111,99
2025,1,7,15,31,22,110,99
2025,1,7,15,31,26,108,99
2025,1,7,15,31,30,109,99
2025,1,7,15,31,34,111,99
2025,1,7,15,31,38,112,99
2025,1,7,15,31,42,111,99
2025,1,7,15,31,46,111,99
2025,1,7,15,31,50,113,99
2025,1,7,15,31,54,111,99
2025,1,7,15,31,58,107,99
2025,1,7,15,32,2,110,99
2025,1,7,15,32,6,112,99
2025,1,7,15,32,10,112,100
2025,1,7,15,32,14,112,99
2025,1,7,15,32,18,113,99
2025,1,7,15,32,22,113,99
2025,1,7,15,32,26,112,99
2025,1,7,15,32,30,110,99
2025,1,7,15,32,34,108,99
2025,1,7,15,32,38,108,99
2025,1,7,15,32,42,106,99
2025,1,7,15,32,46,109,99
2025,1,7,15,32,50,110,99
2025,1,7,15,32,54,108,99
2025,1,7,15,32,58,108,99
2025,1,7,15,33,2,110,99
2025,1,7,15,33,6,111,99
2025,1,7,15,33,10,112,99
2025,1,7,15,33,14,113,99
2025,1,7,15,33,18,110,99
2025,1,7,15,33,22,107,100
2025,1,7,15,33,26,107,99
2025,1,7,15,33,30,111,99
2025,1,7,15,33,34,113,99
2025,1,7,15,33,38,112,99
2025,1,7,15,33,42,112,99
2025,1,7,15,33,46,112,99
2025,1,7,15,33,50,113,99
2025,1,7,15,33,54,112,99
2025,1,7,15,33,58,109,100
2025,1,7,15,34,2,108,100
2025,1,7,15,34,6,111,99
2025,1,7,15,34,10,110,99
2025,1,7,15,34,14,111,99
2025,1,7,15,34,18,113,99
2025,1,7,15,34,22,113,100
2025,1,7,15,34,26,111,100
2025,1,7,15,34,30,110,100
2025,1,7,15,34,34,111,100
2025,1,7,15,34,38,109,99
2025,1,7,15,34,42,108,99
2025,1,7,15,34,46,106,99
2025,1,7,15,34,50,107,99
2025,1,7,15,34,54,105,99
2025,1,7,15,34,58,108,99
2025,1,7,15,35,2,109,99
2025,1,7,15,35,6,109,99
2025,1,7,15,35,10,109,99
2025,1,7,15,35,14,108,99
2025,1,7,15,35,18,108,99
2025,1,7,15,35,22,108,99
2025,1,7,15,35,26,107,99
2025,1,7,15,35,30,109,99
2025,1,7,15,35,34,111,99
2025,1,7,15,35,38,112,99
2025,1,7,15,35,42,111,99
2025,1,7,15,35,46,109,100
2025,1,7,15,35,50,107,99
2025,1,7,15,35,54,107,99
2025,1,7,15,35,58,104,99
2025,1,7,15,36,2,106,99
2025,1,7,15,36,6,105,99
2025,1,7,15,36,10,108,99
2025,1,7,15,36,14,111,99
2025,1,7,15,36,18,107,99
2025,1,7,15,36,22,106,99
2025,1,7,15,36,26,104,99
2025,1,7,15,36,30,108,99
2025,1,7,15,36,34,108,99
2025,1,7,15,36,38,106,99
2025,1,7,15,36,42,106,99
2025,1,7,15,36,46,106,99
2025,1,7,15,36,50,108,99
2025,1,7,15,36,54,110,99
2025,1,7,15,36,58,109,99
2025,1,7,15,37,2,109,99
2025,1,7,15,37,6,110,99
2025,1,7,15,37,10,113,99
2025,1,7,15,37,14,111,99
2025,1,7,15,37,18,109,99
2025,1,7,15,37,22,106,99
2025,1,7,15,37,26,105,99
2025,1,7,15,37,30,107,99
2025,1,7,15,37,34,105,99
2025,1,7,15,37,38,103,100
2025,1,7,15,37,42,107,99
2025,1,7,15,37,46,107,99
2025,1,7,15,37,50,105,99
2025,1,7,15,37,54,104,99
2025,1,7,15,37,58,100,99
2025,1,7,15,38,2,104,99
2025,1,7,15,38,6,108,99
2025,1,7,15,38,10,109,98
2025,1,7,15,38,14,109,98
2025,1,7,15,38,18,112,99
2025,1,7,15,38,22,109,99
2025,1,7,15,38,26,108,99
2025,1,7,15,38,30,103,99
2025,1,7,15,38,34,107,99
2025,1,7,15,38,38,112,99
2025,1,7,15,38,42,111,99
2025,1,7,15,38,46,112,99
2025,1,7,15,38,50,114,99
2025,1,7,15,38,54,112,100
2025,1,7,15,38,58,106,100
2025,1,7,15,39,2,105,100
2025,1,7,15,39,6,104,100
2025,1,7,15,39,10,105,100
2025,1,7,15,39,14,106,99
2025,1,7,15,39,18,110,99
2025,1,7,15,39,22,112,99
2025,1,7,15,39,26,110,100
2025,1,7,15,39,30,106,99
2025,1,7,15,39,34,104,100
2025,1,7,15,39,38,106,99
2025,1,7,15,39,42,103,99
2025,1,7,15,39,46,103,99
2025,1,7,15,39,50,105,99
2025,1,7,15,39,54,109,99
2025,1,7,15,39,58,111,99
2025,1,7,15,40,2,111,99
2025,1,7,15,40,6,110,99
2025,1,7,15,40,10,111,100
2025,1,7,15,40,14,110,100
2025,1,7,15,40,18,112,99
2025,1,7,15,40,22,110,99
2025,1,7,15,40,26,110,100
2025,1,7,15,40,30,111,99
2025,1,7,15,40,34,111,99
2025,1,7,15,40,38,113,99
2025,1,7,15,40,42,110,99
2025,1,7,15,40,46,113,99
2025,1,7,15,40,50,113,99
2025,1,7,15,40,54,112,99
2025,1,7,15,40,58,114,99
2025,1,7,15,41,2,113,99
2025,1,7,15,41,6,111,100
2025,1,7,15,41,10,110,100
2025,1,7,15,41,14,108,99
2025,1,7,15,41,18,108,99
2025,1,7,15,41,22,108,99
2025,1,7,15,41,26,108,99
2025,1,7,15,41,30,107,100
2025,1,7,15,41,34,109,99
2025,1,7,15,41,38,109,99
2025,1,7,15,41,42,110,99
2025,1,7,15,41,46,110,100
2025,1,7,15,41,50,110,99
2025,1,7,15,41,54,110,99
2025,1,7,15,41,58,113,100
2025,1,7,15,42,2,113,100
2025,1,7,15,42,6,114,100
2025,1,7,15,42,10,114,100
2025,1,7,15,42,14,114,100
2025,1,7,15,42,18,116,99
2025,1,7,15,42,22,122,99
2025,1,7,15,42,26,123,100
2025,1,7,15,42,30,123,99
2025,1,7,15,42,34,121,99
2025,1,7,15,42,38,119,99
2025,1,7,15,42,42,119,99
2025,1,7,15,42,46,119,99
2025,1,7,15,42,50,119,99
2025,1,7,15,42,54,118,99
2025,1,7,15,42,58,117,99
2025,1,7,15,43,2,112,99
2025,1,7,15,43,6,110,99
2025,1,7,15,43,10,109,99
2025,1,7,15,43,14,110,99
2025,1,7,15,43,18,109,99
2025,1,7,15,43,22,108,99
2025,1,7,15,43,26,108,99
2025,1,7,15,43,30,109,99
2025,1,7,15,43,34,108,100
2025,1,7,15,43,38,105,100
2025,1,7,15,43,42,110,99
2025,1,7,15,43,46,109,100
2025,1,7,15,43,50,107,99
2025,1,7,15,43,54,109,100
2025,1,7,15,43,58,110,100
2025,1,7,15,44,2,109,99
2025,1,7,15,44,6,109,99
2025,1,7,15,44,10,108,99
2025,1,7,15,44,14,111,99
2025,1,7,15,44,18,109,99
2025,1,7,15,44,22,106,99
2025,1,7,15,44,26,103,100
2025,1,7,15,44,30,102,99
2025,1,7,15,44,34,108,99
2025,1,7,15,44,38,108,99
2025,1,7,15,44,42,110,100
2025,1,7,15,44,46,110,100
2025,1,7,15,44,50,110,99
2025,1,7,15,44,54,113,99
2025,1,7,15,44,58,113,100
2025,1,7,15,45,2,113,100
2025,1,7,15,45,6,113,100
2025,1,7,15,45,10,113,100
2025,1,7,15,45,14,500,500
2025,1,7,15,45,18,111,100
2025,1,7,15,45,22,111,100
2025,1,7,15,45,26,111,100
2025,1,7,15,45,30,112,100
2025,1,7,15,45,34,112,99
2025,1,7,15,45,38,111,99
2025,1,7,15,45,42,112,99
2025,1,7,15,45,46,108,99
2025,1,7,15,45,50,108,98
2025,1,7,15,45,54,112,99
2025,1,7,15,45,58,111,99
2025,1,7,15,46,2,113,99
2025,1,7,15,46,6,112,99
2025,1,7,15,46,10,112,100
2025,1,7,15,46,14,112,99
2025,1,7,15,46,18,113,100
2025,1,7,15,46,22,114,99
2025,1,7,15,46,26,110,100
2025,1,7,15,46,30,108,100
2025,1,7,15,46,34,112,100
2025,1,7,15,46,38,113,99
2025,1,7,15,46,42,107,99
2025,1,7,15,46,46,107,99
2025,1,7,15,46,50,108,99
2025,1,7,15,46,54,108,99
2025,1,7,15,46,58,107,99
2025,1,7,15,47,2,104,100
2025,1,7,15,47,6,106,99
2025,1,7,15,47,10,107,100
2025,1,7,15,47,14,106,100
2025,1,7,15,47,18,107,100
2025,1,7,15,47,22,107,99
2025,1,7,15,47,26,110,99
2025,1,7,15,47,30,111,99
2025,1,7,15,47,34,111,100
2025,1,7,15,47,38,109,100
2025,1,7,15,47,42,107,100
2025,1,7,15,47,46,105,100
2025,1,7,15,47,50,106,100
2025,1,7,15,47,54,105,100
2025,1,7,15,47,58,104,100
2025,1,7,15,48,2,105,100
2025,1,7,15,48,6,103,100
2025,1,7,15,48,10,103,100
2025,1,7,15,48,14,109,99
2025,1,7,15,48,18,111,99
2025,1,7,15,48,22,113,99
2025,1,7,15,48,26,110,99
2025,1,7,15,48,30,108,99
2025,1,7,15,48,34,104,99
2025,1,7,15,48,38,104,99
2025,1,7,15,48,42,111,100
2025,1,7,15,48,46,110,99
2025,1,7,15,48,50,109,98
2025,1,7,15,48,54,113,99
2025,1,7,15,48,58,113,99
2025,1,7,15,49,2,113,99
2025,1,7,15,49,6,110,99
2025,1,7,15,49,10,111,99
2025,1,7,15,49,14,111,99
2025,1,7,15,49,18,110,99
2025,1,7,15,49,22,108,99
2025,1,7,15,49,26,109,99
2025,1,7,15,49,30,108,99
2025,1,7,15,49,34,105,99
2025,1,7,15,49,38,108,99
2025,1,7,15,49,42,111,99
2025,1,7,15,49,46,110,98
2025,1,7,15,49,50,111,99
2025,1,7,15,49,54,113,99
2025,1,7,15,49,58,111,99
2025,1,7,15,50,2,113,99
2025,1,7,15,50,6,114,99
2025,1,7,15,50,10,115,99
2025,1,7,15,50,14,111,99
2025,1,7,15,50,18,111,99
2025,1,7,15,50,22,114,99
2025,1,7,15,50,26,118,99
2025,1,7,15,50,30,119,99
2025,1,7,15,50,34,115,99
2025,1,7,15,50,38,115,99
2025,1,7,15,50,42,113,100
2025,1,7,15,50,46,113,100
2025,1,7,15,50,50,113,100
2025,1,7,15,50,54,113,99
2025,1,7,15,50,58,113,99
2025,1,7,15,51,2,109,99
2025,1,7,15,51,6,111,99
2025,1,7,15,51,10,109,99
2025,1,7,15,51,14,109,99
2025,1,7,15,51,18,106,99
2025,1,7,15,51,22,108,99
2025,1,7,15,51,26,106,99
2025,1,7,15,51,30,106,98
2025,1,7,15,51,34,106,99
2025,1,7,15,51,38,108,98
2025,1,7,15,51,42,113,99
2025,1,7,15,51,46,113,98
2025,1,7,15,51,50,115,99
2025,1,7,15,51,54,117,99
2025,1,7,15,51,58,113,99
2025,1,7,15,52,2,111,99
2025,1,7,15,52,6,112,99
2025,1,7,15,52,10,110,100
2025,1,7,15,52,14,107,99
2025,1,7,15,52,18,105,99
2025,1,7,15,52,22,108,100
2025,1,7,15,52,26,108,99
2025,1,7,15,52,30,111,100
2025,1,7,15,52,34,109,100
2025,1,7,15,52,38,108,99
2025,1,7,15,52,42,107,99
2025,1,7,15,52,46,106,99
2025,1,7,15,52,50,111,100
2025,1,7,15,52,54,110,99
2025,1,7,15,52,58,109,99
2025,1,7,15,53,2,109,99
2025,1,7,15,53,6,106,100
2025,1,7,15,53,10,107,99
2025,1,7,15,53,14,108,99
2025,1,7,15,53,18,107,99
2025,1,7,15,53,22,110,99
2025,1,7,15,53,26,104,99
2025,1,7,15,53,30,103,99
2025,1,7,15,53,34,106,99
2025,1,7,15,53,38,106,99
2025,1,7,15,53,42,107,100
2025,1,7,15,53,46,107,100
2025,1,7,15,53,50,105,100
2025,1,7,15,53,54,103,99
2025,1,7,15,53,58,105,99
2025,1,7,15,54,2,106,99
2025,1,7,15,54,6,106,100
2025,1,7,15,54,10,107,100
2025,1,7,15,54,14,110,100
2025,1,7,15,54,18,110,99
2025,1,7,15,54,22,108,99
2025,1,7,15,54,26,106,99
2025,1,7,15,54,30,105,100
2025,1,7,15,54,34,105,100
2025,1,7,15,54,38,105,100
2025,1,7,15,54,42,107,100
2025,1,7,15,54,46,106,99
2025,1,7,15,54,50,110,99
2025,1,7,15,54,54,108,99
2025,1,7,15,54,58,106,100
2025,1,7,15,55,2,106,99
2025,1,7,15,55,6,112,99
2025,1,7,15,55,10,113,99
2025,1,7,15,55,14,108,99
2025,1,7,15,55,18,109,99
2025,1,7,15,55,22,109,99
2025,1,7,15,55,26,109,99
2025,1,7,15,55,30,108,100
2025,1,7,15,55,34,106,100
2025,1,7,15,55,38,108,99
2025,1,7,15,55,42,109,99
